202599
image_id x_1 y_1 width height
071834.jpg   312 338 447 619
149643.jpg   389 289 679 940
151164.jpg   162 174 590 817
183821.jpg   522 269 530 734
000849.jpg   333 364 562 778
108915.jpg   882 327 728 1008
179239.jpg   238 218 590 817
136040.jpg   651 444 546 756
112555.jpg  1329 713 824 1141
178747.jpg   567 459 1248 1728
160426.jpg   293 261 562 778
123924.jpg   395 381 471 652
112400.jpg   251 273 816 1130
003339.jpg   394 490 632 875
091944.jpg  1411 255 827 1145
084780.jpg   537  46 679 940
176266.jpg   578 184 489 677
072936.jpg  1185 313 621 860
144163.jpg   239 154 523 724
147909.jpg   787 424 671 929
055306.jpg   985 1045 936 1296
028122.jpg   668 350 530 734
039152.jpg   475 202 699 968
125017.jpg   474 379 699 968
129078.jpg   280  69 567 785
125853.jpg   348 246 491 680
049783.jpg   423 100 707 979
201708.jpg   613 672 702 972
193607.jpg    13  16 533 672
150868.jpg   436 256 564 781
124887.jpg   575 331 728 1008
062700.jpg   262 136 468 648
116224.jpg   733 501 738 1022
010592.jpg   352 594 814 1127
191780.jpg   255 233 416 576
048589.jpg   397  15 590 782
167802.jpg   328 234 803 1112
027673.jpg  1098 473 585 810
032383.jpg   159  69 707 952
077658.jpg    65 220 679 940
010241.jpg   296 195 598 828
084698.jpg   615 363 601 832
115243.jpg   135 739 1108 1534
009872.jpg   104  57 643 990
067441.jpg   263 457 842 1166
130920.jpg   196 211 684 947
074934.jpg   677  76 549 760
116589.jpg   929 218 915 1267
019708.jpg    87 333 673 886
078296.jpg   206 140 562 778
090941.jpg   504 611 764 1058
135391.jpg   741 231 624 864
133926.jpg   643 349 741 1026
112235.jpg   668 497 1131 1421
188910.jpg   724 660 660 914
065735.jpg   646 135 631 932
001891.jpg   216   1 889 1231
091807.jpg   766 988 757 1048
176337.jpg   340 182 541 749
129973.jpg   265 252 554 767
178194.jpg   351   1 595 824
064649.jpg   587 190 666 922
194912.jpg  1798 564 1336 1850
075272.jpg   512 276 621 860
148375.jpg   387 243 556 770
036867.jpg   513 191 910 1260
190968.jpg   787 527 783 1084
027833.jpg   434 158 517 716
037469.jpg     1 184 640 886
015296.jpg   410 324 749 1037
010803.jpg   108 219 468 648
004067.jpg   115 284 705 976
200450.jpg   374 219 489 677
074643.jpg   211 191 853 1181
015341.jpg   298 471 720 997
052934.jpg   746 320 686 950
054815.jpg   215 248 603 835
168111.jpg   333 259 546 756
162476.jpg   750 300 863 1195
145486.jpg   514 561 632 875
133892.jpg   477 395 655 907
179573.jpg   375 297 491 680
122372.jpg   639 357 624 864
092368.jpg   499 496 887 1228
007635.jpg  1431 652 871 1206
038996.jpg   824  92 515 713
156771.jpg   362 359 1144 1584
198430.jpg   771 878 972 1346
040157.jpg    97 341 848 1174
120992.jpg   458 341 920 1274
056019.jpg   366 351 546 756
081440.jpg   641 180 580 803
016644.jpg   301 595 905 1253
165691.jpg   386 367 460 637
180401.jpg   260 379 738 1022
099249.jpg   206 186 520 720
062380.jpg  1010 301 647 896
081888.jpg   292 198 689 954
014331.jpg   296 265 523 724
129053.jpg   336 295 933 1266
120844.jpg   280 229 523 724
163024.jpg   462 646 827 1145
172568.jpg   342 271 517 716
008668.jpg   283 387 559 774
198597.jpg   185 170 593 821
189745.jpg   245 535 1102 1526
059638.jpg   580  29 767 1062
154438.jpg    37 120 588 814
200273.jpg   888 529 967 1339
023230.jpg   822 532 494 684
180808.jpg   248 379 666 922
092031.jpg  1334 528 1071 1483
176395.jpg   559 491 946 1310
108309.jpg    28   1 715 990
132630.jpg   608 345 718 994
059004.jpg   107 189 406 562
129373.jpg  1185 210 608 842
009295.jpg  2158 689 1024 1418
050144.jpg   687 477 673 932
058865.jpg   562 478 777 1076
060628.jpg   356 303 554 767
099076.jpg   586 343 783 1084
119959.jpg   502 459 861 1192
071896.jpg   518 195 780 1080
104998.jpg   842 363 764 1058
039724.jpg   348   1 585 810
093163.jpg   137 231 520 720
033386.jpg   219 234 460 637
022712.jpg   163 508 499 691
066793.jpg   101 161 556 770
042749.jpg   519 364 645 893
186774.jpg   789 123 816 1130
170314.jpg   409 307 489 677
132925.jpg   483 379 796 1102
008498.jpg   357 328 629 871
179161.jpg   543 412 679 940
126329.jpg   709 527 764 1058
013152.jpg   485 188 819 1134
037933.jpg     1 272 549 760
188899.jpg   266 370 478 662
052566.jpg   136 333 598 828
032198.jpg   255 198 673 932
041400.jpg   311 204 645 893
030816.jpg    50   1 624 864
163514.jpg   957 664 1147 1588
095495.jpg   571 181 715 990
050071.jpg   394 235 718 994
135747.jpg   771 244 780 1080
020221.jpg  2228 428 1024 1418
140315.jpg   788 516 874 1210
174350.jpg   530 554 842 1166
039589.jpg   625 1038 811 1123
090582.jpg    40 309 567 785
095079.jpg   608 410 957 1325
141089.jpg   240 115 530 734
056853.jpg   231  13 580 803
166676.jpg   855 211 515 713
084419.jpg   441 383 910 1260
130909.jpg   315 397 746 1033
111466.jpg   341 286 533 738
139283.jpg   195 229 707 979
161405.jpg   626 195 640 886
053770.jpg    99 269 538 745
109533.jpg   376 222 515 713
061162.jpg   429 291 543 752
077820.jpg   564  51 829 1148
013312.jpg   136 138 606 839
083683.jpg   135 148 668 925
039070.jpg  1990 428 377 522
040163.jpg   450 312 572 792
198669.jpg   265 187 372 515
145630.jpg   264 176 546 756
136223.jpg   309 288 502 695
078670.jpg   260 395 549 760
196408.jpg   479 259 679 940
169753.jpg   401 259 512 709
166882.jpg   107 209 507 702
129847.jpg   647 203 905 1253
072960.jpg   505 205 757 1048
077877.jpg   439 267 666 922
149631.jpg    55 139 569 788
044601.jpg   250 233 489 677
018416.jpg   126 158 608 842
160048.jpg  1318 359 811 1123
005120.jpg   337 228 650 900
187257.jpg   189 177 455 630
114107.jpg   301 334 549 760
090759.jpg   891   1 837 1159
087706.jpg   396 168 663 918
085356.jpg   375 222 637 882
120233.jpg   808 398 637 882
183066.jpg  1224 187 889 1231
041682.jpg   147 336 731 1012
025913.jpg   221 173 575 796
135064.jpg   864 151 554 767
011582.jpg   446 237 554 767
098502.jpg   544 491 736 1019
143952.jpg  1180 924 1958 2711
073519.jpg   340 227 538 745
178433.jpg   355 262 486 673
159736.jpg   615 209 640 886
163991.jpg   662 344 1043 1444
160644.jpg   288 412 582 806
000674.jpg   457 110 736 908
193817.jpg   184 160 798 1105
181619.jpg   404 496 541 749
040770.jpg   318 116 559 774
074103.jpg  2386 531 790 1094
024885.jpg   704 159 598 828
183919.jpg    91   1 611 846
195565.jpg   211  46 285 451
185736.jpg   121 170 827 1127
054879.jpg   906 421 770 1066
101925.jpg     1 253 546 756
036238.jpg   267 252 517 716
037821.jpg    95 299 853 1117
049900.jpg   523 220 827 1145
106620.jpg   860 271 772 1069
104305.jpg  1030 302 1240 1717
083190.jpg   394 459 660 914
162492.jpg   557 302 910 1260
089176.jpg   542 115 374 518
109311.jpg   251 164 515 713
149100.jpg   453 198 858 1188
012573.jpg   397 304 629 871
163643.jpg   333  73 411 569
096159.jpg   785  32 663 918
060954.jpg   944 408 723 1001
059011.jpg   448 447 741 1026
097271.jpg   180 306 663 918
071915.jpg   330 233 866 1113
001657.jpg     4  30 427 571
175278.jpg  1610 249 754 1044
049372.jpg   355 344 710 1051
098876.jpg   642 334 983 1361
127243.jpg   328   1 972 1346
017785.jpg   409 119 486 673
128451.jpg   576 267 608 842
100470.jpg   491 405 759 1051
106683.jpg   669 159 510 706
175542.jpg  1463 527 611 846
078461.jpg   521 241 608 842
191362.jpg   306 257 546 756
089488.jpg   408  84 645 813
057858.jpg   271  98 473 655
034244.jpg   431 317 1066 1476
030321.jpg   897 384 777 1076
161255.jpg   328 294 590 817
112778.jpg   701 216 777 1076
088221.jpg   426  69 510 706
200128.jpg   590 318 858 1188
127693.jpg   303 361 796 1102
186315.jpg   238 240 507 702
119917.jpg   527 455 1123 1555
039608.jpg   797 375 627 868
009692.jpg   533  58 907 1256
201472.jpg   966 345 676 936
065131.jpg    69 251 611 846
141112.jpg   181  82 559 774
041293.jpg   532 252 624 864
167589.jpg   263 255 569 788
074592.jpg   252 338 346 479
148570.jpg  1421 316 750 1048
068643.jpg   493 473 920 1274
132825.jpg   194 244 637 882
006403.jpg  1211 258 655 907
122637.jpg  1720 508 1082 1498
005811.jpg   459 235 476 659
155720.jpg    84 246 801 982
033525.jpg   535 401 1279 1516
197892.jpg   335 316 554 767
160117.jpg   335 143 790 1094
088312.jpg   531 366 564 781
107162.jpg   672 106 593 821
156041.jpg   441 603 868 1202
071017.jpg   614 443 1040 1440
044605.jpg   322 155 554 767
122148.jpg  2927 669 926 1282
145516.jpg   167 204 411 569
036072.jpg   427 109 634 878
102394.jpg   916 571 944 1307
094143.jpg   433 340 983 1361
061831.jpg   771 408 702 972
119381.jpg   191 225 497 688
056253.jpg   241 227 476 659
199637.jpg   224 274 530 734
058209.jpg   580  29 767 1062
063463.jpg   656 307 640 886
092529.jpg   387 525 1092 1512
048382.jpg   216 223 718 994
133819.jpg   203 361 738 1022
176153.jpg   562 352 829 1148
085075.jpg   667 285 530 734
161495.jpg   109  98 406 562
032435.jpg   934 417 801 1109
142446.jpg   177 164 333 461
133194.jpg   503 174 491 680
089147.jpg   625 464 718 994
047262.jpg   858 281 598 828
112652.jpg   352 349 504 698
016387.jpg   143 224 585 810
105040.jpg   342 200 460 637
196722.jpg   316 246 632 875
011996.jpg   212 269 744 1030
006701.jpg   765 374 1375 1904
133301.jpg   427 536 692 958
200001.jpg   680 536 686 950
047435.jpg   415 390 551 763
180382.jpg   352 259 580 803
077778.jpg   172 282 892 1235
180080.jpg   579 454 827 1145
169201.jpg   566 420 738 1022
091789.jpg   144 249 510 706
135492.jpg   555 306 712 986
087761.jpg   509 205 736 992
100176.jpg   396 314 460 637
109500.jpg   357 219 517 688
086071.jpg   521 457 892 1235
165296.jpg   667 367 634 878
192316.jpg   697 300 702 972
098735.jpg   373 325 749 1037
115174.jpg   446 360 465 644
168213.jpg   381 438 556 770
047577.jpg   863 567 913 1264
154615.jpg   144 168 546 756
151702.jpg   305 207 676 936
193342.jpg   444 531 798 1105
197573.jpg   444 531 798 1105
051828.jpg   443 285 536 742
192354.jpg   731 530 892 1235
165127.jpg   657 411 624 864
072666.jpg   710 287 663 918
019784.jpg   779  79 520 720
065144.jpg  1703 344 637 882
110472.jpg   561 381 780 1080
050133.jpg  1722 634 705 976
125268.jpg   287 158 611 803
126592.jpg   735 270 655 907
109177.jpg   355 208 572 792
131572.jpg   597 473 614 850
140218.jpg   243   1 650 900
190060.jpg   274 508 874 1210
038212.jpg   882 226 520 720
172586.jpg   705 739 640 886
100597.jpg    39 122 936 1296
170827.jpg   330 200 585 810
134170.jpg  1936 447 1115 1544
030109.jpg   549 153 725 1004
113487.jpg  1367 276 746 1033
119850.jpg   220 300 853 1181
062688.jpg   335 392 541 749
197442.jpg   664 242 416 576
044704.jpg   707 444 907 1256
071611.jpg  3013   5 621 860
096203.jpg    58   1 575 796
113050.jpg   461 272 445 616
184473.jpg   448 141 439 608
019380.jpg   336 673 1217 1685
185556.jpg  1151 426 699 968
152379.jpg   676 894 1778 2462
165076.jpg   312  79 564 781
038617.jpg   575 440 889 1231
031727.jpg   656 112 1030 1421
083604.jpg   309 352 637 882
109920.jpg   664 373 796 1102
182936.jpg   696 583 1217 1685
045656.jpg   336 367 580 803
167695.jpg  1023 530 666 922
073211.jpg   318 544 673 932
106981.jpg   550 741 1004 1390
066637.jpg   265 281 790 1094
004392.jpg   808 574 725 1004
134914.jpg   413 248 632 875
032453.jpg   595 400 1011 1400
036848.jpg   248 332 928 1285
168066.jpg   138 225 590 817
156597.jpg  1960 828 819 1134
176435.jpg  1015 378 853 1181
113194.jpg   331 239 517 716
162201.jpg   571 409 983 1361
073428.jpg   829 470 1225 1696
076203.jpg   274 147 507 702
119883.jpg   333 182 585 810
067853.jpg    75 283 634 878
200380.jpg     7 113 715 990
001748.jpg   399 370 468 648
181738.jpg  1052 250 731 1012
030518.jpg   375 442 840 1163
108489.jpg    80 346 863 1195
195800.jpg   298 243 642 889
117136.jpg   187  65 588 814
193300.jpg   634 255 728 942
037575.jpg   395 297 915 1267
105949.jpg   322 335 702 972
125839.jpg   748 454 718 994
149904.jpg   328 254 1045 1447
189864.jpg   625 405 783 1084
075450.jpg   373 236 517 716
074516.jpg   967 597 881 1220
083539.jpg   323 227 686 950
012605.jpg   312 236 720 997
038101.jpg   328 235 562 778
101939.jpg  1398 406 918 1271
086496.jpg   797 156 710 983
141495.jpg   698 398 842 1166
086814.jpg   702 252 949 1314
018384.jpg   426  91 538 745
049341.jpg   544 138 530 734
160796.jpg   402 374 845 1170
153140.jpg   424 254 489 677
050306.jpg   303 419 608 842
024694.jpg   761 396 676 936
112461.jpg   323 154 478 662
060879.jpg   124 297 489 677
055916.jpg   109 296 845 1170
091508.jpg   556 472 718 994
135597.jpg   144   7 523 724
026804.jpg   134 157 439 608
171996.jpg   480 259 692 958
066970.jpg   624 346 671 929
140201.jpg   503 146 606 839
064959.jpg  1052 173 614 850
125378.jpg   521 224 468 648
188235.jpg   851 193 403 558
037844.jpg   123 249 590 817
058015.jpg   210 183 452 626
188113.jpg   619 439 582 806
085041.jpg   399 491 559 774
124255.jpg   937 566 1105 1530
064418.jpg  3688 520 645 893
044114.jpg   657 308 621 860
091069.jpg   575 210 432 598
078680.jpg   123 340 572 792
129875.jpg   191 722 738 1022
164158.jpg   196  44 710 873
120567.jpg   519  99 523 724
133993.jpg   389 264 489 677
196603.jpg   518 303 936 1296
024929.jpg   656   4 679 940
065483.jpg   597 768 1131 1566
154008.jpg    64 264 559 758
053784.jpg   134 308 744 1030
083429.jpg   296 279 528 731
097425.jpg   145 155 424 587
159266.jpg   216 431 1537 2128
176162.jpg  1473 514 1118 1548
197201.jpg   187 333 684 947
182320.jpg  3063 1002 879 1217
037416.jpg  1036 346 858 1188
039938.jpg  1109 545 868 1202
159495.jpg   250 247 541 749
043423.jpg   761 487 601 832
082332.jpg   428 315 494 684
142338.jpg   214 258 510 706
178599.jpg   296   1 527 904
013979.jpg   344 203 418 605
064672.jpg   611 238 666 922
035940.jpg   289 433 770 1066
189711.jpg   164  94 655 907
132268.jpg   776 119 546 756
120122.jpg   701 312 736 885
118383.jpg   560   1 868 1196
165253.jpg   911 507 562 778
114464.jpg   885 128 733 1015
179101.jpg   400 305 510 706
165167.jpg   327 173 517 716
127578.jpg   212 222 460 637
097211.jpg   160 117 575 796
003671.jpg   246 256 676 936
086497.jpg  1079 469 806 1116
047780.jpg   494 523 1108 1534
158200.jpg   203 172 827 1145
028554.jpg   245 483 767 1062
201741.jpg   254 234 452 626
023308.jpg   288 142 653 904
059858.jpg   739 329 411 569
112220.jpg   429 127 590 870
194600.jpg   663 398 567 785
165711.jpg     1 285 837 1159
086453.jpg  1401 227 650 900
111242.jpg    75 215 419 580
031019.jpg   665 486 809 1120
163509.jpg   556 389 762 1055
152443.jpg   429 238 707 959
117826.jpg   597 360 858 1188
055665.jpg   723 337 640 886
089466.jpg   695 225 556 770
060226.jpg   504 261 528 731
089094.jpg     1 351 684 947
055326.jpg   121 185 614 850
130154.jpg   799 185 666 922
011162.jpg   422 375 546 756
119920.jpg   616 109 699 968
177491.jpg   526 463 744 1030
033189.jpg   600 364 471 652
099051.jpg   617 118 658 911
174576.jpg   710 460 634 878
150211.jpg   750  96 468 648
166157.jpg     1  32 439 608
082810.jpg   859 283 762 1055
009056.jpg   309 170 538 745
023767.jpg   514 474 1050 1454
155128.jpg   311 146 679 940
101332.jpg   474   1 637 882
196226.jpg   573  32 546 756
142921.jpg   840  92 611 846
113165.jpg   844 460 832 1152
048305.jpg   337 195 458 634
042096.jpg   327 112 478 662
094937.jpg   728 311 731 1012
142239.jpg   568 277 1108 1534
006675.jpg   101  41 655 907
107038.jpg   219 245 637 882
049403.jpg   214 294 523 724
201521.jpg   509 297 486 673
095511.jpg   310 301 413 576
157105.jpg   405 315 707 851
195089.jpg   116 160 684 947
174367.jpg   111  28 502 695
047561.jpg  1078 237 949 1314
003551.jpg   482 321 705 976
166293.jpg   406 782 861 1192
012659.jpg   707 179 582 806
177468.jpg   610 284 793 1098
039926.jpg   500 478 770 1066
120291.jpg   571 371 746 1033
113831.jpg    64 173 640 824
079020.jpg   136 152 569 788
158734.jpg   144 103 533 738
183825.jpg    18 171 499 691
089485.jpg   609 816 858 1188
164785.jpg   710 658 1011 1259
110835.jpg  1354 155 816 1130
098054.jpg   624   1 689 954
102496.jpg   324 226 551 763
151758.jpg   352 296 510 706
184460.jpg   350 305 580 803
016116.jpg   244 130 426 590
133675.jpg   719 202 398 551
023204.jpg    58   1 666 968
016251.jpg   852 419 772 1069
148497.jpg   422 357 494 684
108068.jpg   865 947 619 857
129883.jpg   804 572 842 1166
184648.jpg   367 273 465 644
099316.jpg   347 209 538 745
057475.jpg   590  84 707 979
159287.jpg   115 218 515 713
195075.jpg   375 395 577 799
141630.jpg   106 225 788 994
038605.jpg   443 322 588 814
027970.jpg   228 259 523 724
064398.jpg   384 351 530 734
138425.jpg  1196 689 728 1008
043740.jpg   191 119 616 853
085483.jpg    78 327 710 983
043532.jpg   812 857 1591 2203
064662.jpg     1 529 736 868
065815.jpg   833  93 554 767
123631.jpg   872 183 764 1058
159933.jpg   243 349 491 680
069360.jpg   263 291 520 720
132877.jpg   353 199 637 882
000809.jpg   153 151 588 814
178585.jpg   387 252 528 731
098268.jpg   349 302 512 709
021348.jpg   286 315 749 1037
118147.jpg   703 350 699 968
058935.jpg  1489  25 426 590
173844.jpg   517 387 759 1051
093843.jpg   187 255 484 670
166479.jpg   262 223 380 526
111182.jpg   758 730 1009 1397
135468.jpg   220 149 541 749
096613.jpg   280 263 530 734
073372.jpg   284 110 510 706
036340.jpg   463 275 733 1015
113081.jpg   948 315 1183 1638
032619.jpg   494 710 728 1008
113904.jpg   438   1 879 1196
001663.jpg   211 315 627 868
110082.jpg    26 125 450 623
034877.jpg   541 228 533 738
087256.jpg   377 304 489 677
114667.jpg   255 239 400 554
173735.jpg   994 666 632 875
031875.jpg   133  82 569 703
050195.jpg    84 134 590 817
139598.jpg   445 325 520 720
089275.jpg    68 237 775 1073
040829.jpg  1545 325 936 1296
064758.jpg   826 579 1206 1670
132471.jpg  1040 346 827 1145
140426.jpg   183 237 454 751
151091.jpg   284 455 1277 1768
165396.jpg  1586  63 627 868
006524.jpg   476 505 603 835
073185.jpg   599 266 640 886
027712.jpg   464 588 858 1188
073976.jpg   279 144 486 673
028312.jpg  1251 342 580 803
151254.jpg   238 236 746 1033
192390.jpg   450 331 478 662
128711.jpg   267 412 946 1310
154348.jpg   397 203 489 677
192572.jpg   411 203 582 806
191359.jpg   448 220 515 713
043063.jpg   849 317 790 1094
017049.jpg    91  16 406 637
134784.jpg  1809 198 809 1120
135438.jpg   393 270 569 788
187033.jpg   509 335 699 968
156714.jpg   746 200 572 792
176935.jpg   536 281 673 932
024417.jpg   253 266 452 626
162139.jpg   396 319 255 353
113658.jpg     8 109 533 738
139835.jpg   812 349 796 1102
180075.jpg   417 205 450 623
095947.jpg  1518  88 289 400
117233.jpg  1128 244 1141 1580
108055.jpg   579 234 411 569
186965.jpg   430 412 468 648
085838.jpg   368 317 616 853
111566.jpg   442 187 595 824
148673.jpg   179 255 530 734
118882.jpg   252 336 499 691
036850.jpg   359 297 489 677
175495.jpg   447  29 650 900
128460.jpg   157  90 322 446
098160.jpg     1 307 767 1062
138590.jpg   464 186 533 738
